ISO31662A2(State), FIPS 5-2(State), ShortName(City), FIPS 55-3(City), GNIS(City), Type, Latitude, Longitude
IL,17,Monticello,50244,2395384,PPL,40.033545,-88.574111
IL,17,Montrose,50283,2399391,PPL,39.165951,-88.377634
IL,17,Morris,50491,2395407,PPL,41.374023,-88.433448
IL,17,Morrison,50530,2395409,PPL,41.807854,-89.961698
IL,17,Morrisonville,50543,2399398,PPL,39.421668,-89.459007
IL,17,Morton,50621,2399402,PPL,40.613730,-89.466800
IL,17,Morton Grove,50647,2399403,PPL,42.042321,-87.789012
IL,17,Mound,50751,2395112,PPL,37.085676,-89.163005
IL,17,Mounds,50777,2395117,PPL,37.116193,-89.202885
IL,17,Mound Station,50790,2399405,PPL,40.006596,-90.873729
IL,17,Mount Auburn,50829,2399406,PPL,39.765376,-89.259270
IL,17,Mount Carmel,50868,2395120,PPL,38.419047,-87.769792
IL,17,Mount Carroll,50881,2395121,PPL,42.094787,-89.976908
IL,17,Mount Clare,50920,2399408,PPL,39.097292,-89.833673
IL,17,Mount Erie,50933,2399411,PPL,38.514552,-88.232307
IL,17,Mount Morris,50998,2399413,PPL,42.049814,-89.431125
IL,17,Mount Olive,51024,2395123,PPL,39.072656,-89.727885
IL,17,Mount Prospect,51089,2399416,PPL,42.065406,-87.937499
IL,17,Mount Pulaski,51128,2395124,PPL,40.010094,-89.283787
IL,17,Mount Sterling,51154,2395125,PPL,39.985353,-90.764114
IL,17,Mount Vernon,51180,2395129,PPL,38.314202,-88.917529
IL,17,Mount Zion,51206,2399419,PPL,39.783993,-88.885007
IL,17,Moweaqua,51232,2399420,PPL,39.624671,-89.021984
IL,17,Muddy,51271,2399422,PPL,37.766811,-88.513894
IL,17,Mulberry Grove,51284,2399424,PPL,38.925181,-89.261935
IL,17,Mulkeytown,51310,2628555,CDP,37.974003,-89.108498
IL,17,Muncie,51336,2399427,PPL,40.116053,-87.842964
IL,17,Mundelein,51349,2399428,PPL,42.269077,-88.009160
IL,17,Murphysboro,51453,2395141,PPL,37.768386,-89.332407
IL,17,Murrayville,51479,2399432,PPL,39.581888,-90.251682
IL,17,Naperville,51622,2395147,PPL,41.749173,-88.162019
IL,17,Naplate,51648,2399435,PPL,41.332074,-88.878260
IL,17,Naples,51661,2396795,PPL,39.753456,-90.606908
IL,17,Nashville,51700,2395154,PPL,38.343478,-89.390880
IL,17,Nason,51726,2395157,PPL,38.175975,-88.966213
IL,17,Nauvoo,51791,2395160,PPL,40.544534,-91.382815
IL,17,Nebo,51882,2399440,PPL,39.442062,-90.788169
IL,17,Nelson,51947,2399443,PPL,41.795928,-89.604316
IL,17,Neoga,51986,2395170,PPL,39.321908,-88.450010
IL,17,Neponset,51999,2399446,PPL,41.296813,-89.789469
IL,17,Newark,52103,2399488,PPL,41.536594,-88.580562
IL,17,New Athens,52116,2399452,PPL,38.318935,-89.873618
IL,17,New Baden,52142,2399453,PPL,38.538645,-89.707211
IL,17,New Bedford,52155,2399455,PPL,41.511190,-89.718402
IL,17,New Berlin,52168,2399456,PPL,39.725924,-89.913453
IL,17,New Boston,52220,2395186,PPL,41.170360,-90.999800
IL,17,New Burnside,52285,2399459,PPL,37.578246,-88.773647
IL,17,New Canton,52311,2396799,PPL,39.637343,-91.098246
IL,17,New Douglas,52415,2399461,PPL,38.968947,-89.661723
IL,17,New Grand Chain,52467,2399463,PPL,37.256384,-89.018628
IL,17,New Haven,52506,2399464,PPL,37.898529,-88.126753
IL,17,New Holland,52545,2399467,PPL,40.183443,-89.583046
IL,17,New Lenox,52584,2399470,PPL,41.510022,-87.970002
IL,17,Newman,52623,2395226,PPL,39.797082,-87.987637
IL,17,New Milford,52701,2399477,PPL,42.180319,-89.059217
IL,17,New Minden,52714,2399478,PPL,38.438475,-89.370477
IL,17,New Salem,52805,2399482,PPL,39.707611,-90.847841
IL,17,Newton,52844,2395228,PPL,38.988169,-88.164781
IL,17,Niantic,52961,2399496,PPL,39.854369,-89.164871
IL,17,Niles,53000,2399498,PPL,42.027865,-87.809964
IL,17,Nilwood,53039,2396817,PPL,39.399506,-89.807736
IL,17,Noble,53143,2399500,PPL,38.698280,-88.218093
IL,17,Nokomis,53169,2395243,PPL,39.300083,-89.285164
IL,17,Nora,53195,2399501,PPL,42.456483,-89.945910
IL,17,Normal,53234,2396818,PPL,40.521327,-88.988738
IL,17,Norridge,53377,2399504,PPL,41.963738,-87.823195
IL,17,Norris,53390,2399505,PPL,40.625778,-90.031987
IL,17,Norris,53403,2399506,PPL,37.978636,-88.327778
IL,17,North Aurora,53442,2399508,PPL,41.808736,-88.341981
IL,17,North Barrington,53455,2399510,PPL,42.207795,-88.131730
IL,17,Northbrook,53481,2399526,PPL,42.129649,-87.835143
IL,17,North Chicago,53559,2395253,PPL,42.316696,-87.859201
IL,17,North,53585,2399513,PPL,37.991159,-89.063935
IL,17,Northfield,53663,2399527,PPL,42.102570,-87.779166
IL,17,North Henderson,53793,2399516,PPL,41.090378,-90.474821
IL,17,Northlake,53871,2395266,PPL,41.914317,-87.905471
IL,17,North Pekin,54092,2399520,PPL,40.608358,-89.624183
IL,17,North Riverside,54144,2399521,PPL,41.846142,-87.826283
IL,17,North Utica,54222,2399524,PPL,41.353621,-89.019605
IL,17,Norwood,54404,2399530,PPL,40.707478,-89.700447
IL,17,Oak Brook,54534,2399533,PPL,41.836558,-87.953278
IL,17,Oakbrook Terrace,54560,2395286,PPL,41.853707,-87.968221
IL,17,Oakdale,54586,2399540,PPL,38.264737,-89.503678
IL,17,Oakford,54625,2399542,PPL,40.100906,-89.965260
IL,17,Oak Forest,54638,2395281,PPL,41.606984,-87.753523
IL,17,Oak Grove,54703,2399534,PPL,41.411973,-90.574174
IL,17,Oakland,54781,2395288,PPL,39.657841,-88.026791
IL,17,Oak Lawn,54820,2399538,PPL,41.713436,-87.752560
IL,17,Oak Park,54885,2399539,PPL,41.887164,-87.789940
IL,17,Oak Run,54924,2628556,CDP,40.963728,-90.128823
IL,17,Oakwood,55002,2399547,PPL,40.110126,-87.776925
IL,17,Oakwood Hills,55041,2399549,PPL,42.248258,-88.240044
IL,17,Oblong,55106,2399553,PPL,39.002301,-87.910526
IL,17,Oconee,55132,2399554,PPL,39.286306,-89.106610
IL,17,Odell,55171,2399558,PPL,41.002008,-88.521790
IL,17,Odin,55210,2399560,PPL,38.615871,-89.054089
IL,17,O'Fallon,55249,2395302,PPL,38.599987,-89.915474
IL,17,Ogden,55275,2399561,PPL,40.115045,-87.956299
IL,17,Oglesby,55353,2395310,PPL,41.295964,-89.069271
IL,17,Ohio,55379,2399562,PPL,41.555958,-89.460529
IL,17,Ohlman,55418,2399565,PPL,39.343370,-89.219138
IL,17,Okawville,55470,2399566,PPL,38.434553,-89.548073
IL,17,Old Mill Creek,55639,2399567,PPL,42.433133,-87.982200
IL,17,Old Ripley,55717,2399568,PPL,38.892728,-89.572040
IL,17,Old Shawneetown,55756,2399569,PPL,37.696908,-88.139734
IL,17,Olive Branch,55847,2583440,CDP,37.183657,-89.349516
IL,17,Olivet,55886,2628557,CDP,39.941408,-87.637943
IL,17,Olmsted,55899,2399571,PPL,37.182358,-89.083976
IL,17,Olney,55912,2396060,PPL,38.728108,-88.084219
IL,17,Olympia Fields,55938,2399572,PPL,41.522140,-87.691576
IL,17,Omaha,56003,2399573,PPL,37.889747,-88.306413
IL,17,Onarga,56081,2399574,PPL,40.715597,-88.006482
IL,17,Oneida,56159,2396067,PPL,41.072183,-90.224704
IL,17,Opdyke,56198,2628558,CDP,38.258245,-88.789815
IL,17,Oquawka,56237,2399579,PPL,40.937519,-90.949509
IL,17,Orangeville,56341,2399580,PPL,42.466428,-89.646175
IL,17,Oreana,56471,2399582,PPL,39.936882,-88.869450
IL,17,Oregon,56484,2396075,PPL,42.012703,-89.335773
IL,17,Orient,56536,2396077,PPL,37.917551,-88.978331
IL,17,Orion,56601,2399584,PPL,41.351421,-90.376517
IL,17,Orland Hills,56627,2399585,PPL,41.590654,-87.842149
IL,17,Orland Park,56640,2399586,PPL,41.608143,-87.859292
IL,17,Oswego,56887,2399593,PPL,41.683220,-88.338849
IL,17,Ottawa,56926,2396106,PPL,41.352557,-88.831188
IL,17,Otterville,56978,2396842,PPL,39.050787,-90.398445
IL,17,Owaneco,57043,2399602,PPL,39.481426,-89.194865
IL,17,Paderborn,57160,2583441,CDP,38.359430,-90.046929
IL,17,Palatine,57225,2399608,PPL,42.118014,-88.042796
IL,17,Palestine,57277,2399610,PPL,39.001641,-87.612629
IL,17,Palmer,57303,2399612,PPL,39.458677,-89.407923
IL,17,Palmyra,57329,2399614,PPL,39.434497,-89.995913
IL,17,Palos Heights,57381,2396133,PPL,41.663439,-87.796044
IL,17,Palos Hills,57394,2396134,PPL,41.700681,-87.825297
IL,17,Palos Park,57407,2399616,PPL,41.671214,-87.824801
IL,17,Pana,57472,2396135,PPL,39.394604,-89.090809
IL,17,Panama,57498,2399617,PPL,39.029261,-89.524410
IL,17,Panola,57524,2399620,PPL,40.782847,-89.020252
IL,17,Papineau,57576,2399621,PPL,40.967345,-87.716088
IL,17,Paris,57628,2396141,PPL,39.615027,-87.689030
IL,17,Park,57654,2396144,PPL,42.353666,-87.892381
IL,17,Parkersburg,57693,2399624,PPL,38.589307,-88.056554
IL,17,Park Forest,57732,2399622,PPL,41.481748,-87.686797
IL,17,Park Ridge,57875,2396148,PPL,42.011762,-87.843434
IL,17,Patoka,58057,2399630,PPL,38.753989,-89.095798
IL,17,Pawnee,58174,2399635,PPL,39.593581,-89.582539
IL,17,Paw Paw,58226,2399633,PPL,41.687519,-88.980865
IL,17,Paxton,58239,2396167,PPL,40.456293,-88.103399
IL,17,Payson,58265,2399639,PPL,39.817058,-91.244390
IL,17,Pearl,58343,2399640,PPL,39.462718,-90.619657
IL,17,Pearl,58369,2399641,PPL,42.266179,-89.827185
IL,17,Pecatonica,58408,2399642,PPL,42.309006,-89.358626
IL,17,Pekin,58447,2396172,PPL,40.567527,-89.624900
IL,17,Penfield,58577,2628559,CDP,40.304700,-87.944307
IL,17,Peoria,59000,2396178,PPL,40.751516,-89.617360
IL,17,Peoria Heights,59026,2399652,PPL,40.746696,-89.570031
IL,17,Peotone,59052,2399653,PPL,41.331512,-87.792980
IL,17,Percy,59104,2399654,PPL,38.014692,-89.618072
IL,17,Perry,59156,2399656,PPL,39.782276,-90.747028
IL,17,Peru,59234,2396189,PPL,41.346849,-89.133127
IL,17,Pesotum,59273,2399658,PPL,39.911236,-88.276881
IL,17,Petersburg,59312,2396193,PPL,40.013827,-89.847621
IL,17,Phillipstown,59520,2399664,PPL,38.142851,-88.018118
IL,17,Philo,59533,2399666,PPL,40.003349,-88.156598
IL,17,Phoenix,59572,2399667,PPL,41.611781,-87.630852
IL,17,Pierron,59709,2399670,PPL,38.772976,-89.598228
IL,17,Pinckneyville,59884,2396207,PPL,38.086072,-89.327036
IL,17,Pingree Grove,59988,2399676,PPL,42.085756,-88.436259
IL,17,Piper,60079,2399679,PPL,40.756013,-88.188743
IL,17,Pistakee Highlands,60144,2393188,CDP,42.403037,-88.210887
IL,17,Pittsburg,60209,2399681,PPL,37.776593,-88.850213
IL,17,Pittsfield,60222,2396217,PPL,39.600547,-90.810140
IL,17,Plainfield,60287,2399684,PPL,41.630544,-88.245017
IL,17,Plainville,60339,2399685,PPL,39.784774,-91.181709
IL,17,Plano,60352,2396223,PPL,41.668693,-88.525039
IL,17,Plattville,60391,2399688,PPL,41.533569,-88.385185
IL,17,Pleasant Hill,60534,2399692,PPL,39.443230,-90.872883
IL,17,Pleasant Plains,60599,2399694,PPL,39.874568,-89.918685
IL,17,Plymouth,60833,2398989,PPL,40.292121,-90.916303
IL,17,Pocahontas,60872,2398991,PPL,38.824389,-89.538760
IL,17,Polo,60937,2396246,PPL,41.984689,-89.578788
IL,17,Pontiac,61015,2396250,PPL,40.883380,-88.647244
IL,17,Pontoon Beach,61067,2398997,PPL,38.709029,-90.087006
IL,17,Pontoosuc,61080,2398998,PPL,40.628606,-91.210663
IL,17,Poplar Grove,61145,2398999,PPL,42.351049,-88.843742
IL,17,Port Barrington,61216,2399001,PPL,42.244026,-88.195201
IL,17,Port Byron,61223,2399002,PPL,41.616562,-90.327309
IL,17,Posen,61314,2399009,PPL,41.629067,-87.685843
IL,17,Potomac,61366,2399011,PPL,40.306700,-87.797614
IL,17,Prairie,61548,2399018,PPL,40.621025,-90.464906
IL,17,Prairie du Rocher,61639,2399019,PPL,38.081708,-90.097565
IL,17,Prairie Grove,61678,2399020,PPL,42.273933,-88.269876
IL,17,Prestbury,61821,2629860,CDP,41.785961,-88.423990
IL,17,Preston Heights,61860,2393198,CDP,41.493949,-88.075271
IL,17,Princeton,61899,2396278,PPL,41.380158,-89.467026
IL,17,Princeville,61925,2399025,PPL,40.934807,-89.754656
IL,17,Prophetstown,61977,2396287,PPL,41.670325,-89.935153
IL,17,Prospect Heights,62016,2396288,PPL,42.103185,-87.924838
IL,17,Pulaski,62211,2399029,PPL,37.220853,-89.206564
IL,17,Quincy,62367,2396301,PPL,39.933675,-91.379304
IL,17,Radom,62523,2399035,PPL,38.279825,-89.192125
IL,17,Raleigh,62588,2399037,PPL,37.824376,-88.531206
IL,17,Ramsey,62627,2399038,PPL,39.144244,-89.110493
IL,17,Rankin,62744,2399040,PPL,40.464391,-87.895913
IL,17,Ransom,62757,2399041,PPL,41.158562,-88.654186
IL,17,Rantoul,62783,2399042,PPL,40.302560,-88.154880
IL,17,Rapids,62822,2399043,PPL,41.578737,-90.339373
IL,17,Raritan,62848,2399045,PPL,40.695834,-90.825047
IL,17,Raymond,62965,2399049,PPL,39.319744,-89.575077
IL,17,Red Bud,63043,2396334,PPL,38.207482,-90.002389
IL,17,Reddick,63056,2399052,PPL,41.098275,-88.248675
IL,17,Redmon,63069,2399054,PPL,39.644831,-87.861450
IL,17,Rentchler,63355,2583442,CDP,38.491905,-89.869049
IL,17,Reynolds,63420,2399061,PPL,41.331901,-90.672145
IL,17,Richmond,63641,2399067,PPL,42.463960,-88.308827
IL,17,Richton Park,63706,2399068,PPL,41.480679,-87.735603
IL,17,Richview,63719,2399069,PPL,38.375810,-89.180483
IL,17,Ridge Farm,63862,2399071,PPL,39.895722,-87.651961
IL,17,Ridgway,64018,2399074,PPL,37.797884,-88.260616
IL,17,Ridott,64044,2399075,PPL,42.297338,-89.477256
IL,17,Ringwood,64135,2399076,PPL,42.397505,-88.303206
IL,17,Rio,64148,2399077,PPL,41.109308,-90.398841
IL,17,Ripley,64174,2399080,PPL,40.025188,-90.637957
IL,17,Riverdale,64278,2399086,PPL,41.642695,-87.635640
IL,17,River Forest,64304,2399084,PPL,41.894875,-87.819064
IL,17,River Grove,64343,2399085,PPL,41.924277,-87.837931
IL,17,Riverside,64421,2399090,PPL,41.830956,-87.815854
IL,17,Riverton,64486,2399091,PPL,39.846145,-89.536364
IL,17,Riverwoods,64538,2399094,PPL,42.172903,-87.894862
IL,17,Roanoke,64590,2399095,PPL,40.797832,-89.201813
IL,17,Robbins,64616,2399096,PPL,41.643124,-87.708103
IL,17,Roberts,64655,2399097,PPL,40.614731,-88.184365
IL,17,Robinson,64707,2396390,PPL,39.008567,-87.733440
IL,17,Rochelle,64746,2396392,PPL,41.919778,-89.062264
IL,17,Rochester,64759,2399100,PPL,39.754456,-89.532351
IL,17,Rockbridge,64811,2399103,PPL,39.269275,-90.206552
IL,17,Rock,64837,2399101,PPL,42.413170,-89.470920
IL,17,Rockdale,64902,2399104,PPL,41.505794,-88.118086
IL,17,Rock Falls,64928,2396397,PPL,41.772982,-89.694471
IL,17,Rockford,65000,2396405,PPL,42.258836,-89.064553
IL,17,Rock Island,65078,2396400,PPL,41.470163,-90.583113
IL,17,Rock Island Arsenal,65104,2393210,CDP,41.517013,-90.539769
IL,17,Rockton,65156,2399106,PPL,42.451356,-89.063927
IL,17,Rockwood,65221,2399108,PPL,37.837063,-89.691776
IL,17,Rolling Meadows,65338,2396420,PPL,42.074909,-88.025363
IL,17,Rome,65403,2393211,CDP,40.874254,-89.511464
IL,17,Romeoville,65442,2399114,PPL,41.636670,-88.099091
IL,17,Roodhouse,65481,2396424,PPL,39.484053,-90.374035
IL,17,Roscoe,65611,2399116,PPL,42.425570,-89.009467
IL,17,Rose Hill,65754,2399119,PPL,39.104302,-88.149888
IL,17,Roselle,65806,2399122,PPL,41.980229,-88.085863
IL,17,Rosemont,65819,2399123,PPL,41.988978,-87.871740
IL,17,Roseville,65845,2399125,PPL,40.730756,-90.663892
IL,17,Rosewood Heights,65884,2393216,CDP,38.887788,-90.073246
IL,17,Rosiclare,65897,2396436,PPL,37.425261,-88.353247
IL,17,Rossville,65962,2399127,PPL,40.381482,-87.669923
IL,17,Round Lake,66027,2399131,PPL,42.343211,-88.102176
IL,17,Round Lake Beach,66040,2399132,PPL,42.382409,-88.080689
IL,17,Round Lake Heights,66053,2399133,PPL,42.384610,-88.105893
IL,17,Round Lake Park,66066,2399134,PPL,42.349230,-88.079144
IL,17,Roxana,66131,2399135,PPL,38.821582,-90.045848
IL,17,Royal,66157,2399136,PPL,40.193081,-87.972375
IL,17,Royal Lakes,66196,2399138,PPL,39.113283,-89.958537
IL,17,Royalton,66209,2399139,PPL,37.877644,-89.113572
IL,17,Ruma,66287,2399141,PPL,38.130604,-90.000327
IL,17,Rushville,66339,2396453,PPL,40.119966,-90.566548
IL,17,Russellville,66404,2399148,PPL,38.819776,-87.530010
IL,17,Rutland,66443,2399151,PPL,40.983794,-89.041327
IL,17,Sadorus,66534,2399154,PPL,39.966891,-88.345145
IL,17,Sailor Springs,66599,2399156,PPL,38.764425,-88.360024
IL,17,St. Anne,66638,2399157,PPL,41.023421,-87.719882
IL,17,St. Augustine,66677,2399158,PPL,40.721204,-90.406920
IL,17,St. Charles,66703,2396476,PPL,41.918939,-88.311434
IL,17,St. David,66768,2399161,PPL,40.492038,-90.051971
IL,17,St. Elmo,66794,2396486,PPL,39.023724,-88.850905
IL,17,Ste. Marie,66800,2399172,PPL,38.930045,-88.027748
IL,17,St. Francisville,66833,2396489,PPL,38.591913,-87.647546
IL,17,St. Jacob,66859,2399164,PPL,38.718935,-89.768058
IL,17,St. Johns,66924,2399165,PPL,38.034854,-89.238563
IL,17,St. Joseph,66950,2399166,PPL,40.114713,-88.035620
IL,17,St. Libory,66989,2399167,PPL,38.363067,-89.718104
IL,17,St. Peter,67132,2399171,PPL,38.867559,-88.850386
IL,17,Salem,67236,2396526,PPL,38.627727,-88.957592
IL,17,Sammons Point,67372,2399177,PPL,41.030987,-87.858430
IL,17,Sandoval,67444,2399180,PPL,38.612014,-89.119317
IL,17,Sandwich,67548,2396534,PPL,41.650067,-88.619021
IL,17,San Jose,67613,2399178,PPL,40.305983,-89.604041
IL,17,Sauget,67756,2399187,PPL,38.591998,-90.163094
IL,17,Sauk,67769,2399188,PPL,41.490094,-87.570624
IL,17,Saunemin,67795,2399763,PPL,40.892294,-88.406173
IL,17,Savanna,67821,2396544,PPL,42.093844,-90.139068
IL,17,Savoy,67860,2399765,PPL,40.060246,-88.254993
IL,17,Sawyerville,67873,2399766,PPL,39.081894,-89.804500
IL,17,Saybrook,67912,2399767,PPL,40.428122,-88.526162
IL,17,Scales Mound,67925,2399768,PPL,42.474787,-90.252649
IL,17,Schaumburg,68003,2399769,PPL,42.029351,-88.083642
IL,17,Schiller Park,68081,2399770,PPL,41.958629,-87.869319
IL,17,Schram,68120,2399772,PPL,39.163238,-89.460882
IL,17,Sciota,68198,2399774,PPL,40.562428,-90.748036
IL,17,Scott AFB,68328,2393227,CDP,38.542964,-89.852114
IL,17,Scottville,68406,2399777,PPL,39.477713,-90.103786
IL,17,Seaton,68458,2399779,PPL,41.102323,-90.799113
IL,17,Seatonville,68471,2399780,PPL,41.367107,-89.274818
IL,17,Secor,68510,2399782,PPL,40.741759,-89.134995
IL,17,Seneca,68640,2399784,PPL,41.286602,-88.627812
IL,17,Sesser,68705,2396576,PPL,38.090336,-89.050813
IL,17,Seymour,68809,2628560,CDP,40.106728,-88.427158
IL,17,Shabbona,68822,2399789,PPL,41.764305,-88.882179
IL,17,Shannon,68991,2399791,PPL,42.152437,-89.740138
IL,17,Shawneetown,69082,2395860,PPL,37.717044,-88.186284
IL,17,Sheffield,69147,2399794,PPL,41.357170,-89.737192
IL,17,Shelbyville,69186,2395865,PPL,39.409445,-88.798932
IL,17,Sheldon,69212,2399797,PPL,40.771008,-87.565784
IL,17,Sheridan,69277,2399800,PPL,41.528347,-88.679554
IL,17,Sherman,69342,2399802,PPL,39.889200,-89.604593
IL,17,Sherrard,69368,2399803,PPL,41.310154,-90.497077
IL,17,Shiloh,69524,2399809,PPL,38.552025,-89.915139
IL,17,Shipman,69563,2397657,PPL,39.119488,-90.045189
IL,17,Shorewood,69758,2399813,PPL,41.517527,-88.215155
IL,17,Shumway,69797,2399816,PPL,39.183431,-88.653209
IL,17,Sibley,69810,2399817,PPL,40.587623,-88.378217
IL,17,Sidell,69836,2399819,PPL,39.909721,-87.823604
IL,17,Sidney,69875,2399820,PPL,40.025400,-88.072196
IL,17,Sigel,69914,2397663,PPL,39.225473,-88.494659
IL,17,Silvis,69979,2395890,PPL,41.497868,-90.410137
IL,17,Simpson,70005,2399824,PPL,37.467445,-88.757879
IL,17,Sims,70031,2399825,PPL,38.361501,-88.535343
IL,17,Skokie,70122,2399827,PPL,42.035970,-87.739994
IL,17,Sleepy Hollow,70161,2399828,PPL,42.090287,-88.313712
IL,17,Smithboro,70213,2399829,PPL,38.894565,-89.340002
IL,17,Smithfield,70226,2399831,PPL,40.474427,-90.294880
IL,17,Smithton,70252,2399833,PPL,38.414308,-89.990084
IL,17,Somonauk,70460,2399838,PPL,41.634747,-88.687476
IL,17,Sorento,70525,2399839,PPL,39.000098,-89.572788
IL,17,South Barrington,70564,2399841,PPL,42.088992,-88.157184
IL,17,South Beloit,70590,2395912,PPL,42.484838,-89.027435
IL,17,South Chicago Heights,70629,2399845,PPL,41.483406,-87.637201
IL,17,South Elgin,70720,2399846,PPL,41.989460,-88.312618
IL,17,Southern View,70759,2399864,PPL,39.756021,-89.651114
IL,17,South Holland,70850,2399849,PPL,41.598163,-87.602659
IL,17,South Jacksonville,70889,2399850,PPL,39.699237,-90.223919
IL,17,South Pekin,71175,2399852,PPL,40.495899,-89.652469
IL,17,South Roxana,71240,2399856,PPL,38.820837,-90.065079
IL,17,South Wilmington,71370,2399862,PPL,41.174408,-88.281328
IL,17,Sparland,71422,2399866,PPL,41.029609,-89.441180
IL,17,Sparta,71448,2395921,PPL,38.137655,-89.727820
IL,17,Spaulding,71474,2399869,PPL,39.866168,-89.545859
IL,17,Spillertown,71526,2399873,PPL,37.762152,-88.917929
IL,17,Spring Bay,71604,2399875,PPL,40.817254,-89.531924
IL,17,Springerton,71643,2399879,PPL,38.178698,-88.354739
IL,17,Springfield,72000,2395940,PPL,39.791063,-89.644572
IL,17,Spring Grove,72052,2399876,PPL,42.450736,-88.240170
IL,17,Spring Valley,72156,2395936,PPL,41.322937,-89.183353
IL,17,Standard,72221,2399884,PPL,41.255498,-89.181746
IL,17,Standard,72234,2399885,PPL,39.350198,-89.783850
IL,17,Stanford,72260,2399886,PPL,40.431801,-89.220841
IL,17,Staunton,72403,2395959,PPL,39.010733,-89.794009
IL,17,Steeleville,72468,2399891,PPL,38.008405,-89.662406
IL,17,Steger,72520,2399892,PPL,41.472252,-87.617705
IL,17,Sterling,72546,2395965,PPL,41.799668,-89.695150
IL,17,Steward,72624,2399898,PPL,41.847803,-89.019994
IL,17,Stewardson,72650,2399899,PPL,39.263979,-88.630123
IL,17,Stickney,72676,2399900,PPL,41.817025,-87.773700
IL,17,Stillman Valley,72702,2399901,PPL,42.104110,-89.179978
IL,17,Stockton,72780,2399905,PPL,42.352002,-90.000760
IL,17,Stonefort,72884,2399909,PPL,37.621542,-88.704066
IL,17,Stone Park,72923,2399908,PPL,41.903236,-87.880701
IL,17,Stonington,72949,2399910,PPL,39.638516,-89.192040
IL,17,Stoy,73027,2399913,PPL,38.996677,-87.833280
IL,17,Strasburg,73040,2399916,PPL,39.349686,-88.621218
IL,17,Strawn,73131,2399919,PPL,40.653692,-88.399896
IL,17,Streamwood,73157,2399920,PPL,42.020586,-88.177771
IL,17,Streator,73170,2395987,PPL,41.125178,-88.830745
IL,17,Stronghurst,73261,2399921,PPL,40.746363,-90.909315
IL,17,Sublette,73287,2399924,PPL,41.643701,-89.231180
IL,17,Sugar Grove,73391,2399926,PPL,41.768403,-88.450676
IL,17,Sullivan,73495,2395997,PPL,39.595656,-88.608809
IL,17,Summerfield,73547,2399929,PPL,38.595526,-89.749600
IL,17,Summit,73638,2399930,PPL,41.788452,-87.813921
IL,17,Sumner,73703,2396003,PPL,38.715486,-87.866656
IL,17,Sun River Terrace,73943,2399933,PPL,41.123408,-87.733303
IL,17,Swansea,74119,2399939,PPL,38.551780,-89.987507
IL,17,Sycamore,74223,2396018,PPL,41.996703,-88.677540
IL,17,Symerton,74275,2399944,PPL,41.328004,-88.054042
IL,17,Table Grove,74301,2399946,PPL,40.365034,-90.425239
